,ec_number,enzyme_name,product_cpd,dblinks,product_formula,product_mass,product_name,pubchem_id
812,1.14.14.57,"['taurochenodeoxycholate 6alpha-hydroxylase', 'CYP3A4', 'CYP4A21', 'taurochenodeoxycholate 6alpha-monooxygenase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
813,1.14.14.69,"['ent-cassadiene hydroxylase', 'CYP71Z7']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
814,1.14.14.71,"['cucurbitadienol 11-hydroxylase', 'CYP87D18']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
815,1.14.14.73,"['albendazole monooxygenase (sulfoxide-forming)', 'albendazole sulfoxidase (ambiguous)', 'albendazole hydroxylase (ambiguous)', 'CYP3A4 (gene name)', 'CYP2J2 (gene name)', 'CYP1A2 (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
816,1.14.14.76,"['ent-isokaurene C2/C3-hydroxylase', 'CYP71Z6', 'ent-isokaurene C2-hydroxylase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
817,1.14.14.81,"[""flavanoid 3',5'-hydroxylase"", ""flavonoid 3',5'-hydroxylase""]",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
818,1.14.14.84,"['linalool 8-monooxygenase', 'P-450lin', 'CYP111']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
819,1.14.14.86,"['ent-kaurene monooxygenase', 'ent-kaurene oxidase (misleading)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
820,1.14.14.87,"['2-hydroxyisoflavanone synthase', 'CYP93C', 'IFS', 'isoflavonoid synthase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
821,1.14.14.95,"['germacrene A hydroxylase', 'GAO (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
822,1.14.14.107,"['ent-kaurenoic acid monooxygenase', 'KAO1 (gene name)', 'CYP88A3 (gene name)', 'ent-kaurenoic acid oxidase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
823,1.14.14.111,"['9beta-pimara-7,15-diene oxidase', 'CYP99A3', '9beta-pimara-7,15-diene monooxygenase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
824,1.14.14.114,"['amorpha-4,11-diene 12-monooxygenase', 'CYP71AV1']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
825,1.14.14.115,"['11-oxo-beta-amyrin 30-oxidase', 'CYP72A', 'CYP72A154', '11-oxo-beta-amyrin 30-monooxygenase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
826,1.14.14.116,"['averantin hydroxylase', 'AVN hydroxylase', 'avnA (gene name)', 'CYP60A1']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
827,1.14.14.117,"['aflatoxin B synthase', 'ordA (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
828,1.14.14.124,"['dihydromonacolin L hydroxylase', 'LovA (ambiguous)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
829,1.14.14.126,"['beta-amyrin 28-monooxygenase', 'CYP716A52v2', 'CYP716A12', 'CYP16A75', 'beta-amyrin 28-oxidase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
830,1.14.14.129,"['long-chain acyl-CoA omega-monooxygenase', 'long-chain acyl-CoA omega-hydroxylase', 'CYP86A22 (gene name)', 'CYP52M1 (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
831,1.14.14.134,"['beta-amyrin 24-hydroxylase', 'sophoradiol 24-hydroxylase', 'CYP93E1']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
832,1.14.14.135,"['glyceollin synthase', 'dimethylallyl-3,6a,9-trihydroxypterocarpan cyclase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
833,1.14.14.145,"['abieta-7,13-dien-18-ol hydroxylase', 'CYP720B1', 'PtAO', 'abietadienol hydroxylase (ambiguous)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
834,1.14.14.147,"['3-epi-6-deoxocathasterone 23-monooxygenase', 'cytochrome P450 90C1', 'CYP90D1', 'CYP90C1']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
835,1.14.14.150,"['costunolide synthase', 'CYP71BL2']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
836,1.14.14.151,"['premnaspirodiene oxygenase', 'HPO', 'Hyoscymus muticus premnaspirodiene oxygenase', 'CYP71D55']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
837,1.14.14.152,"['beta-amyrin 11-oxidase', 'CYP88D6']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
838,1.14.14.154,"['sterol 14alpha-demethylase', 'obtusufoliol 14-demethylase', 'lanosterol 14-demethylase', 'lanosterol 14alpha-demethylase', 'sterol 14-demethylase', 'CYP51 (gene name)', 'ERG11 (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
839,1.14.14.156,"['tryptophan N-monooxygenase', 'tryptophan N-hydroxylase', 'CYP79B1', 'CYP79B2', 'CYP79B3']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
840,1.14.14.159,"['dolabradiene monooxygenase', 'CYP71Z16 (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
841,1.14.14.160,"['zealexin A1 synthase', 'CYP71Z18 (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
842,1.14.14.161,"['nepetalactol monooxygenase', 'CYP76A26 (gene name)', 'iridoid oxidase (misleading)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
843,1.14.14.169,"['eupatolide synthase', 'CYP71DD6', 'HaES']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
844,1.14.14.170,"['8-epi-inunolide synthase', 'CYP71BL1']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
845,1.14.19.50,"['noroxomaritidine synthase', 'CYP96T1 (gene name)']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
846,1.14.19.52,"['camalexin synthase', 'CYP71B15 (gene name)', 'bifunctional dihydrocamalexate synthase/camalexin synthase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
847,1.14.19.63,['pseudobaptigenin synthase'],C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
848,2.5.1.17,"['corrinoid adenosyltransferase', 'MMAB (gene name)', 'cobA (gene name)', 'cobO (gene name)', 'pduO (gene name)', 'ATP:corrinoid adenosyltransferase', 'cob(I)alamin adenosyltransferase', 'aquacob(I)alamin adenosyltransferase', 'aquocob(I)alamin vitamin B12s adenosyltransferase', 'ATP:cob(I)alamin Cobeta-adenosyltransferase', 'ATP:cob(I)yrinic acid-a,c-diamide Cobeta-adenosyltransferase', 'cob(I)yrinic acid a,c-diamide adenosyltransferase']",C03161,"[('PubChem', ['6046'])]",,,"['[Oxidized NADPH---hemoprotein reductase]', 'Oxidized flavoprotein']",6046
849,1.14.14.14,"['aromatase', 'CYP19A1 (gene name)', 'estrogen synthetase (incorrect)']",C05294,"[('PubChem', ['7678']), ('ChEBI', ['798']), ('LIPIDMAPS', ['LMST02020070']), ('3DMET', ['B01836']), ('NIKKAJI', ['J426.714A'])]",C19H28O3,,"['19-Hydroxytestosterone', '17beta,19-Dihydroxyandrost-4-en-3-one']",7678
850,1.14.14.14,"['aromatase', 'CYP19A1 (gene name)', 'estrogen synthetase (incorrect)']",C05295,"[('PubChem', ['7679']), ('ChEBI', ['75308']), ('NIKKAJI', ['J1.968.925E'])]",C19H26O3,,['19-Oxotestosterone'],7679
851,1.14.14.14,"['aromatase', 'CYP19A1 (gene name)', 'estrogen synthetase (incorrect)']",C00468,"[('CAS', ['53-16-7']), ('PubChem', ['3751']), ('ChEBI', ['17263']), ('ChEMBL', ['CHEMBL1405']), ('LIPIDMAPS', ['LMST02010004']), ('LipidBank', ['SST0015', 'SST0067']), ('KNApSAcK', ['C00003663']), ('PDB-CCD', ['J3Z']), ('3DMET', ['B01252']), ('NIKKAJI', ['J9.114F'])]",C18H22O2,,"['Estrone', '3-Hydroxy-1,3,5(10)-estratrien-17-one']",3751
852,1.14.14.14,"['aromatase', 'CYP19A1 (gene name)', 'estrogen synthetase (incorrect)']",C05290,"[('CAS', ['510-64-5']), ('PubChem', ['7675']), ('ChEBI', ['27576']), ('ChEMBL', ['CHEMBL1385863']), ('LIPIDMAPS', ['LMST02020067']), ('3DMET', ['B01834']), ('NIKKAJI', ['J117.011B'])]",C19H26O3,,"['19-Hydroxyandrost-4-ene-3,17-dione', '19-Hydroxyandrostenedione']",7675
853,1.14.14.21,"['dibenzothiophene monooxygenase', 'dszC (gene name)']",C21150,"[('CAS', ['1016-05-3']), ('PubChem', ['313046630'])]",C12H8O2S,,"['Dibenzothiophene-5,5-dioxide']",313046630
854,1.14.14.21,"['dibenzothiophene monooxygenase', 'dszC (gene name)']",C00061,"[('CAS', ['146-17-8']), ('PubChem', ['3361']), ('ChEBI', ['17621']), ('ChEMBL', ['CHEMBL1201794']), ('KNApSAcK', ['C00019686']), ('PDB-CCD', ['FMN']), ('3DMET', ['B04626']), ('NIKKAJI', ['J30.175B'])]",C17H21N4O9P,,"['FMN', 'Riboflavin-5-phosphate', 'Flavin mononucleotide']",3361
855,1.14.14.30,"['isobutylamine N-monooxygenase', 'vlmH (gene name)']",C00061,"[('CAS', ['146-17-8']), ('PubChem', ['3361']), ('ChEBI', ['17621']), ('ChEMBL', ['CHEMBL1201794']), ('KNApSAcK', ['C00019686']), ('PDB-CCD', ['FMN']), ('3DMET', ['B04626']), ('NIKKAJI', ['J30.175B'])]",C17H21N4O9P,,"['FMN', 'Riboflavin-5-phosphate', 'Flavin mononucleotide']",3361
856,1.14.14.33,['ethylenediaminetetraacetate monooxygenase'],C00061,"[('CAS', ['146-17-8']), ('PubChem', ['3361']), ('ChEBI', ['17621']), ('ChEMBL', ['CHEMBL1201794']), ('KNApSAcK', ['C00019686']), ('PDB-CCD', ['FMN']), ('3DMET', ['B04626']), ('NIKKAJI', ['J30.175B'])]",C17H21N4O9P,,"['FMN', 'Riboflavin-5-phosphate', 'Flavin mononucleotide']",3361
857,1.14.99.46,"['pyrimidine oxygenase', 'RutA']",C00061,"[('CAS', ['146-17-8']), ('PubChem', ['3361']), ('ChEBI', ['17621']), ('ChEMBL', ['CHEMBL1201794']), ('KNApSAcK', ['C00019686']), ('PDB-CCD', ['FMN']), ('3DMET', ['B04626']), ('NIKKAJI', ['J30.175B'])]",C17H21N4O9P,,"['FMN', 'Riboflavin-5-phosphate', 'Flavin mononucleotide']",3361
858,1.14.14.21,"['dibenzothiophene monooxygenase', 'dszC (gene name)']",C21149,"[('CAS', ['1013-23-6']), ('PubChem', ['313046629']), ('ChEMBL', ['CHEMBL335280']), ('PDB-CCD', ['83U'])]",C12H8OS,,['Dibenzothiophene-5-oxide'],313046629
859,1.14.14.29,"['25/26-hydroxycholesterol 7alpha-hydroxylase', '25-hydroxycholesterol 7alpha-monooxygenase', 'CYP7B1', 'CYP7B1 oxysterol 7alpha-hydroxylase', '27-hydroxycholesterol 7-monooxygenase', '27-hydroxycholesterol 7alpha-hydroxylase', 'cholest-5-ene-3beta,25-diol,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)', '25-hydroxycholesterol 7alpha-hydroxylase']",C15520,"[('PubChem', ['17396512']), ('ChEBI', ['37623']), ('LIPIDMAPS', ['LMST04030166']), ('NIKKAJI', ['J652.922D'])]",C27H46O3,,"['Cholest-5-ene-3beta,7alpha,25-triol', '7alpha,25-Dihydroxycholesterol', '5-Cholesten-3beta,7alpha,25-triol', '3beta,7alpha,25-Trihydroxycholest-5-ene']",17396512
860,1.14.14.30,"['isobutylamine N-monooxygenase', 'vlmH (gene name)']",C21369,"[('PubChem', ['319902599'])]",C4H11NO,,"['N-(2-Methylpropanyl)hydroxylamine', 'N-Hydroxy-2-methylpropanamine', 'N-(2-Methylpropyl)hydroxylamine', 'Isobutylhydroxylamine']",319902599
861,1.14.14.30,"['isobutylamine N-monooxygenase', 'vlmH (gene name)']",C00016,"[('CAS', ['146-14-5']), ('PubChem', ['3318']), ('ChEBI', ['16238']), ('ChEMBL', ['CHEMBL1232653']), ('KNApSAcK', ['C00001500']), ('PDB-CCD', ['FAD', 'FAE']), ('3DMET', ['B04619']), ('NIKKAJI', ['J39.053D'])]",C27H33N9O15P2,,"['FAD', 'Flavin adenine dinucleotide']",3318
862,1.14.19.56,"['1H-pyrrole-2-carbonyl-[peptidyl-carrier protein] chlorinase', 'pltA (gene name)']",C00016,"[('CAS', ['146-14-5']), ('PubChem', ['3318']), ('ChEBI', ['16238']), ('ChEMBL', ['CHEMBL1232653']), ('KNApSAcK', ['C00001500']), ('PDB-CCD', ['FAD', 'FAE']), ('3DMET', ['B04619']), ('NIKKAJI', ['J39.053D'])]",C27H33N9O15P2,,"['FAD', 'Flavin adenine dinucleotide']",3318
863,1.14.19.57,"['1H-pyrrole-2-carbonyl-[peptidyl-carrier protein] brominase', 'bmp2 (gene name)']",C00016,"[('CAS', ['146-14-5']), ('PubChem', ['3318']), ('ChEBI', ['16238']), ('ChEMBL', ['CHEMBL1232653']), ('KNApSAcK', ['C00001500']), ('PDB-CCD', ['FAD', 'FAE']), ('3DMET', ['B04619']), ('NIKKAJI', ['J39.053D'])]",C27H33N9O15P2,,"['FAD', 'Flavin adenine dinucleotide']",3318
864,1.14.19.59,"['tryptophan 6-halogenase', 'sttH (gene name)', 'thdH (gene name)']",C00016,"[('CAS', ['146-14-5']), ('PubChem', ['3318']), ('ChEBI', ['16238']), ('ChEMBL', ['CHEMBL1232653']), ('KNApSAcK', ['C00001500']), ('PDB-CCD', ['FAD', 'FAE']), ('3DMET', ['B04619']), ('NIKKAJI', ['J39.053D'])]",C27H33N9O15P2,,"['FAD', 'Flavin adenine dinucleotide']",3318
865,1.14.14.32,"['17alpha-hydroxyprogesterone deacetylase', 'C-17/C-20 lyase', '17alpha-hydroxyprogesterone acetaldehyde-lyase', 'CYP17', 'CYP17A1 (gene name)', '17alpha-hydroxyprogesterone 17,20-lyase']",C01227,"[('CAS', ['53-43-0']), ('PubChem', ['4449']), ('ChEBI', ['28689']), ('ChEMBL', ['CHEMBL309821', 'CHEMBL363554', 'CHEMBL90593']), ('LIPIDMAPS', ['LMST02020021']), ('LipidBank', ['SST0185']), ('PDB-CCD', ['AND']), ('3DMET', ['B01415']), ('NIKKAJI', ['J4.147E'])]",C19H28O2,,"['Dehydroepiandrosterone', '3beta-Hydroxyandrost-5-en-17-one', 'Dehydroisoandrosterone', 'DHA', 'DHEA']",4449
866,1.14.14.33,['ethylenediaminetetraacetate monooxygenase'],C21396,"[('PubChem', ['328082939'])]",C8H14N2O6,,"['Ethylenediaminetriacetic acid', 'Ethylenediaminetriacetate', 'ED3A']",328082939
867,1.14.14.36,"['tyrosine N-monooxygenase', 'tyrosine N-hydroxylase', 'CYP79A1']",C04350,"[('PubChem', ['6999']), ('ChEBI', ['15666']), ('3DMET', ['B00704']), ('NIKKAJI', ['J2.750.202D', 'J640.420K'])]",C8H9NO2,,"['(E)-4-Hydroxyphenylacetaldehyde oxime', '(E)-[4-Hydroxyphenylacetaldehyde oxime]']",6999
868,1.14.14.36,"['tyrosine N-monooxygenase', 'tyrosine N-hydroxylase', 'CYP79A1']",C03004,"[('PubChem', ['5913']), ('ChEBI', ['28089']), ('3DMET', ['B01619']), ('NIKKAJI', ['J2.373.905D'])]",C9H11NO4,,['N-Hydroxy-L-tyrosine'],5913
869,1.14.14.36,"['tyrosine N-monooxygenase', 'tyrosine N-hydroxylase', 'CYP79A1']",C15503,"[('PubChem', ['17396495']), ('ChEBI', ['12532']), ('NIKKAJI', ['J2.794.788C'])]",C9H11NO5,,"['N,N-Dihydroxy-L-tyrosine']",17396495
870,1.14.14.37,"['4-hydroxyphenylacetaldehyde oxime monooxygenase', '4-hydroxybenzeneacetaldehyde oxime monooxygenase', 'cytochrome P450II-dependent monooxygenase', 'NADPH-cytochrome P450 reductase (CYP71E1)', 'CYP71E1', '4-hydroxyphenylacetaldehyde oxime,NADPH:oxygen oxidoreductase']",C03742,"[('PubChem', ['6505']), ('ChEBI', ['16660']), ('PDB-CCD', ['DHR']), ('3DMET', ['B01688']), ('NIKKAJI', ['J231.681A'])]",C8H7NO2,,['(S)-4-Hydroxymandelonitrile'],6505
871,1.14.14.37,"['4-hydroxyphenylacetaldehyde oxime monooxygenase', '4-hydroxybenzeneacetaldehyde oxime monooxygenase', 'cytochrome P450II-dependent monooxygenase', 'NADPH-cytochrome P450 reductase (CYP71E1)', 'CYP71E1', '4-hydroxyphenylacetaldehyde oxime,NADPH:oxygen oxidoreductase']",C04353,"[('PubChem', ['7002']), ('ChEBI', ['15667']), ('3DMET', ['B00705']), ('NIKKAJI', ['J1.208.762D'])]",C8H9NO2,,"['(Z)-4-Hydroxyphenylacetaldehyde oxime', '(Z)-[4-Hydroxyphenylacetaldehyde oxime]']",7002
872,1.14.14.37,"['4-hydroxyphenylacetaldehyde oxime monooxygenase', '4-hydroxybenzeneacetaldehyde oxime monooxygenase', 'cytochrome P450II-dependent monooxygenase', 'NADPH-cytochrome P450 reductase (CYP71E1)', 'CYP71E1', '4-hydroxyphenylacetaldehyde oxime,NADPH:oxygen oxidoreductase']",C03766,"[('CAS', ['14191-95-8']), ('PubChem', ['6522']), ('ChEBI', ['16667']), ('KNApSAcK', ['C00029532']), ('PDB-CCD', ['3AQ']), ('3DMET', ['B00638']), ('NIKKAJI', ['J90.701D'])]",C8H7NO,,"['4-Hydroxyphenylacetonitrile', '4-Hydroxybenzyl cyanide']",6522
873,1.14.14.38,"['valine N-monooxygenase', 'CYP79D1', 'CYP79D2']",C03219,"[('PubChem', ['6092']), ('ChEBI', ['17502', '61143']), ('3DMET', ['B00562']), ('NIKKAJI', ['J53.649K'])]",C4H9NO,,"['(E)-2-Methylpropanal oxime', '(E)-Isobutyraldehyde oxime', '(E)-Isobutanal oxime']",6092
874,1.14.14.38,"['valine N-monooxygenase', 'CYP79D1', 'CYP79D2']",C20313,"[('PubChem', ['163312051'])]",C5H11NO3,,['N-Hydroxy-L-valine'],163312051
875,1.14.14.38,"['valine N-monooxygenase', 'CYP79D1', 'CYP79D2']",C20314,"[('PubChem', ['163312052'])]",C5H11NO4,,"['N,N-Dihydroxy-L-valine']",163312052
876,1.14.14.39,"['isoleucine N-monooxygenase', 'CYP79D3 (gene name)', 'CYP79D4 (gene name)']",C20310,"[('PubChem', ['163312048'])]",C6H13NO3,,['N-Hydroxy-L-isoleucine'],163312048
877,1.14.14.39,"['isoleucine N-monooxygenase', 'CYP79D3 (gene name)', 'CYP79D4 (gene name)']",C20311,"[('PubChem', ['163312049'])]",C6H13NO4,,"['N,N-Dihydroxy-L-isoleucine']",163312049
878,1.14.14.40,"['phenylalanine N-monooxygenase', 'phenylalanine N-hydroxylase', 'CYP79A2 (gene name)', 'CYP79D16 (gene name)']",C19714,"[('PubChem', ['135626182']), ('KNApSAcK', ['C00007327'])]",C8H9NO,,"['(E)-Phenylacetaldoxime', '(E)-Phenylacetaldehyde oxime']",135626182
879,1.14.14.40,"['phenylalanine N-monooxygenase', 'phenylalanine N-hydroxylase', 'CYP79A2 (gene name)', 'CYP79D16 (gene name)']",C19712,"[('PubChem', ['135626180'])]",C9H11NO3,,"['N-Hydroxy-L-phenylalanine', '2-(Hydroxyamino)-3-phenylpropanoate']",135626180
880,1.14.14.40,"['phenylalanine N-monooxygenase', 'phenylalanine N-hydroxylase', 'CYP79A2 (gene name)', 'CYP79D16 (gene name)']",C19715,"[('PubChem', ['135626183'])]",C9H11NO4,,"['N,N-Dihydroxy-L-phenylalanine']",135626183
881,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C18796,"[('PubChem', ['124489470']), ('ChEBI', ['60908'])]",C5H9NO,,"['(2R)-2-Hydroxy-2-methylbutanenitrile', '2-Hydroxy-2-methylbutanenitrile']",124489470
882,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C20312,"[('PubChem', ['163312050'])]",C5H11NO,,['(Z)-2-Methylbutanal oxime'],163312050
883,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C21525,"[('CAS', ['18936-17-9']), ('PubChem', ['336445163'])]",C5H9N,,['2-Methylbutanenitrile'],336445163
884,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C02659,"[('CAS', ['75-86-5']), ('PubChem', ['5632']), ('ChEBI', ['15348']), ('ChEMBL', ['CHEMBL1231861']), ('PDB-CCD', ['CNH']), ('3DMET', ['B00479']), ('NIKKAJI', ['J1.468K'])]",C4H7NO,,"['Acetone cyanohydrin', 'alpha-Hydroxyisobutyronitrile', '2-Hydroxy-2-methylpropanenitrile', '2-Methyllactonitrile', 'Acetone cyanhydrin', '2-Hydroxyisobutyronitrile']",5632
885,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C20315,"[('PubChem', ['163312053'])]",C4H9NO,,['(Z)-2-Methylpropanal oxime'],163312053
886,1.14.14.41,"['(E)-2-methylbutanal oxime monooxygenase', 'CYP71E7 (gene name)']",C02420,"[('CAS', ['78-82-0']), ('PubChem', ['5451']), ('ChEBI', ['28638']), ('ChEMBL', ['CHEMBL1492874']), ('NIKKAJI', ['J1.959C'])]",C4H7N,,"['Isobutyronitrile', '2-Methylpropanenitrile']",5451
887,1.14.14.42,"['homomethionine N-monooxygenase', 'CYP79F1 (gene name)', 'CYP79F2 (gene name)']",C21535,"[('PubChem', ['336445173'])]",C4H9NOS(CH2)n,,"['omega-(Methylthio)-(E)-alkanal oxime', '(E)-omega-(Methylthio)alkanal oxime', '(E)-omega-(Methylsulfanyl)alkanal oxime']",336445173
888,1.14.14.42,"['homomethionine N-monooxygenase', 'CYP79F1 (gene name)', 'CYP79F2 (gene name)']",C21536,"[('PubChem', ['336445174'])]",C5H11NO3S(CH2)n,,['L-N-Hydroxypolyhomomethionine'],336445174
889,1.14.14.42,"['homomethionine N-monooxygenase', 'CYP79F1 (gene name)', 'CYP79F2 (gene name)']",C21537,"[('PubChem', ['336445175'])]",C5H11NO4S(CH2)n,,"['L-N,N-Dihydroxypolyhomomethionine']",336445175
890,1.14.14.43,"['(methylsulfanyl)alkanaldoxime N-monooxygenase', 'CYP83A1 (gene name)', '(methylthio)alkanaldoxime N-monooxygenase', '(E)-omega-(methylthio)alkananaldoxime,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (N-hydroxylating)']",C21539,"[('PubChem', ['336445177'])]",C14H24N4O7S2(CH2)n,,"['(E)-1-(Glutathione-S-yl)-omega-(methylthio)alkylhydroximate', 'S-[(1E)-1-(Hydroxyimino)-omega-(methylsulfanyl)alkyl]-L-glutathione']",336445177
891,1.14.14.43,"['(methylsulfanyl)alkanaldoxime N-monooxygenase', 'CYP83A1 (gene name)', '(methylthio)alkanaldoxime N-monooxygenase', '(E)-omega-(methylthio)alkananaldoxime,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (N-hydroxylating)']",C21538,"[('PubChem', ['336445176'])]",C4H9NO2S(CH2)n,,"['1-aci-Nitro-omega-(methylthio)alkane', '1-(Methylsulfanyl)-4-aci-nitroalkane']",336445176
892,1.14.14.44,"['phenylacetaldehyde oxime monooxygenase', 'CYP71AN24 (gene name)']",C00561,"[('PubChem', ['3841']), ('PDB-CCD', ['MXN']), ('3DMET', ['B00132']), ('NIKKAJI', ['J6.985J'])]",C8H7NO,,"['Mandelonitrile', 'Benzaldehyde cyanohydrin', '(R)-Mandelonitrile']",3841
893,1.14.14.44,"['phenylacetaldehyde oxime monooxygenase', 'CYP71AN24 (gene name)']",C16075,"[('PubChem', ['47205385']), ('ChEBI', ['50723']), ('NIKKAJI', ['J81.316H'])]",C8H9NO,,"['(Z)-Phenylacetaldehyde oxime', 'Z-Phenylacetaldoxime']",47205385
894,1.14.14.44,"['phenylacetaldehyde oxime monooxygenase', 'CYP71AN24 (gene name)']",C16074,"[('CAS', ['140-29-4']), ('PubChem', ['47205384']), ('ChEBI', ['25979']), ('ChEMBL', ['CHEMBL3560735']), ('KNApSAcK', ['C00007674', 'C00048326']), ('NIKKAJI', ['J5.653G'])]",C8H7N,,"['Phenylacetonitrile', 'Benzyl cyanide']",47205384
