entry,product,reacts,PubChem,SMILES,Mol,Fingerprint,dist,enzyme_class_1,enzyme_class_2,enzyme_class_3,enzyme_class_4,enzyme_class_5,enzyme_class_6,enzyme_class_7,n_C,n_H,n_O,n_N,n_P,n_S,n_X,DoU,MW
1.1.1.187,C00122,0.0,3422,C(=C/C(=O)O)\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9889bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac98898f0>,0.405491199460398,1,0,0,0,0,0,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,116.07199999999997
6.3.2.47,C00122,0.0,3422,C(=C/C(=O)O)\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9889c60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9889990>,0.3094319636119893,0,0,0,0,0,1,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,116.07199999999997
2.1.1.349,C00122,0.0,3422,C(=C/C(=O)O)\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9889d00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9889a30>,0.376922213397755,0,1,0,0,0,0,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,116.07199999999997
1.3.8.6,C00122,0.0,3422,C(=C/C(=O)O)\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9889da0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9889ad0>,0.3159091227716219,1,0,0,0,0,0,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,116.07199999999997
1.14.99.58,C00122,0.0,3422,C(=C/C(=O)O)\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac9889e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9889b70>,0.399042956085813,1,0,0,0,0,0,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,116.07199999999997
3.1.3.73,C20712,0.0,254741181,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x1ac9889ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9889c10>,0.4215566842662309,0,0,1,0,0,0,0,20.0,25.0,4.0,1.0,0.0,0.0,0.0,9.0,343.42300000000006
3.2.2.19,C20712,0.0,254741181,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x1ac9889f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac9889cb0>,0.33252139015563975,0,0,1,0,0,0,0,20.0,25.0,4.0,1.0,0.0,0.0,0.0,9.0,343.42300000000006
1.14.13.224,C20712,0.0,254741181,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x1ac9889e90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a080>,0.36362879814018756,1,0,0,0,0,0,0,20.0,25.0,4.0,1.0,0.0,0.0,0.0,9.0,343.42300000000006
6.5.1.7,C20712,0.0,254741181,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x1ac9889f30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a120>,0.35505608103035735,0,0,0,0,0,1,0,20.0,25.0,4.0,1.0,0.0,0.0,0.0,9.0,343.42300000000006
1.23.5.1,C20712,0.0,254741181,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x1ac9889d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a030>,0.37824192029837606,1,0,0,0,0,0,0,20.0,25.0,4.0,1.0,0.0,0.0,0.0,9.0,343.42300000000006
1.14.14.145,C21974,0.0,376219007,C[C@@]1([C@@H](C[C@H]2[C@H]([C@H]1[N+]#[C-])C3=CNC4=CC=CC(=C43)C2(C)C)Cl)C=C,<rdkit.Chem.rdchem.Mol object at 0x1ac9889df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a0d0>,0.47008160710200925,1,0,0,0,0,0,0,21.0,23.0,0.0,2.0,0.0,0.0,1.0,11.0,338.88200000000006
2.8.3.25,C21974,0.0,376219007,C[C@@]1([C@@H](C[C@H]2[C@H]([C@H]1[N+]#[C-])C3=CNC4=CC=CC(=C43)C2(C)C)Cl)C=C,<rdkit.Chem.rdchem.Mol object at 0x1ac988a300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a1c0>,0.35470760339466745,0,1,0,0,0,0,0,21.0,23.0,0.0,2.0,0.0,0.0,1.0,11.0,338.88200000000006
2.8.4.4,C18001,0.0,96024221,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)N)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988a3a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a260>,0.4069572739833499,0,1,0,0,0,0,0,19.0,38.0,10.0,6.0,0.0,0.0,0.0,4.0,510.54500000000024
2.4.1.346,C18001,0.0,96024221,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)N)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988a440>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a170>,0.34324267953624216,0,1,0,0,0,0,0,19.0,38.0,10.0,6.0,0.0,0.0,0.0,4.0,510.54500000000024
1.7.3.6,C11907,0.0,14069,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a4e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a210>,0.364976728765313,1,0,0,0,0,0,0,16.0,24.0,15.0,2.0,2.0,0.0,0.0,7.0,546.3150000000004
1.11.1.11,C11907,0.0,14069,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a2b0>,0.42428421708014646,1,0,0,0,0,0,0,16.0,24.0,15.0,2.0,2.0,0.0,0.0,7.0,546.3150000000004
1.1.1.396,C11907,0.0,14069,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a350>,0.33643235950688494,1,0,0,0,0,0,0,16.0,24.0,15.0,2.0,2.0,0.0,0.0,7.0,546.3150000000004
4.1.2.55,C11907,0.0,14069,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a3f0>,0.29678917001338456,0,0,0,1,0,0,0,16.0,24.0,15.0,2.0,2.0,0.0,0.0,7.0,546.3150000000004
2.1.1.279,C00221,0.0,3521,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a490>,0.2996712007470978,0,1,0,0,0,0,0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,180.156
2.3.1.261,C00221,0.0,3521,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a800>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a530>,0.3558464387009285,0,1,0,0,0,0,0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,180.156
1.21.98.3,C00221,0.0,3521,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a8a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a5d0>,0.3347484718899344,1,0,0,0,0,0,0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,180.156
3.1.1.59,C15511,0.0,17396503,CC(=C)[C@@H]1CC2=CC3=C(C=C2O1)OC[C@@]4([C@H]3OC5=C4C=CC(=C5)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a940>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a670>,0.3373180954142645,0,0,1,0,0,0,0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,12.0,338.359
1.1.1.325,C15511,0.0,17396503,CC(=C)[C@@H]1CC2=CC3=C(C=C2O1)OC[C@@]4([C@H]3OC5=C4C=CC(=C5)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988a9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a710>,0.32650182126484284,1,0,0,0,0,0,0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,12.0,338.359
3.1.4.56,C15511,0.0,17396503,CC(=C)[C@@H]1CC2=CC3=C(C=C2O1)OC[C@@]4([C@H]3OC5=C4C=CC(=C5)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988aa80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a7b0>,0.43998256378494854,0,0,1,0,0,0,0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,12.0,338.359
1.14.19.69,C15511,0.0,17396503,CC(=C)[C@@H]1CC2=CC3=C(C=C2O1)OC[C@@]4([C@H]3OC5=C4C=CC(=C5)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988ab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a850>,0.35247358317539085,1,0,0,0,0,0,0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,12.0,338.359
1.14.19.33,C15511,0.0,17396503,CC(=C)[C@@H]1CC2=CC3=C(C=C2O1)OC[C@@]4([C@H]3OC5=C4C=CC(=C5)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988abc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a8f0>,0.2716170304975472,1,0,0,0,0,0,0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,12.0,338.359
2.6.99.1,C15511,0.0,17396503,CC(=C)[C@@H]1CC2=CC3=C(C=C2O1)OC[C@@]4([C@H]3OC5=C4C=CC(=C5)O)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988ac60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988a990>,0.4085913595868329,0,1,0,0,0,0,0,20.0,18.0,5.0,0.0,0.0,0.0,0.0,12.0,338.359
1.14.14.57,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988ad00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988aa30>,0.4206845608877209,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
1.1.1.297,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988ada0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988aad0>,0.30830804257014793,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
1.14.14.159,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988ae40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988ab70>,0.3666922926792559,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
1.14.19.75,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988aee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988ac10>,0.3764055090969951,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
1.14.15.16,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988af80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988acb0>,0.3844122702023379,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
1.14.14.47,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988ae90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b080>,0.33721226928125664,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
2.1.1.240,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988af30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b120>,0.3894556917696973,0,1,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
1.14.14.14,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988ad50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b030>,0.32791446822002857,1,0,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
4.6.1.19,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988adf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b0d0>,0.3572645993489443,0,0,0,1,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
2.4.1.125,C20267,0.0,163312007,CC1=NC=C(C(=N1)N)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b1c0>,0.35588870704586345,0,1,0,0,0,0,0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,138.174
5.1.99.6,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b3a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b260>,0.38944862217429194,0,0,0,0,1,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
4.1.3.24,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b440>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b170>,0.3789559296348395,0,0,0,1,0,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
1.1.1.297,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b4e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b210>,0.30830804257014793,1,0,0,0,0,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
6.2.1.53,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b2b0>,0.4007730634746516,0,0,0,0,0,1,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
1.14.19.74,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b350>,0.36015159766366756,1,0,0,0,0,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
4.2.1.104,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b3f0>,0.4463268703944603,0,0,0,1,0,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
5.5.1.24,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b490>,0.3616103197465357,0,0,0,0,1,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
2.1.1.344,C06366,0.0,8602,C(CCNCCCCN)CN,<rdkit.Chem.rdchem.Mol object at 0x1ac988b800>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b530>,0.3751286775215703,0,1,0,0,0,0,0,8.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,159.277
4.4.1.2,C02659,0.0,5632,CC(C)(C#N)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988b8a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b5d0>,0.43585275735819934,0,0,0,1,0,0,0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,85.106
1.14.19.29,C02659,0.0,5632,CC(C)(C#N)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988b940>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b670>,0.3871202047847513,1,0,0,0,0,0,0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,85.106
2.4.1.41,C02659,0.0,5632,CC(C)(C#N)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988b9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b710>,0.3516424444351413,0,1,0,0,0,0,0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,85.106
4.2.1.105,C02659,0.0,5632,CC(C)(C#N)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988ba80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b7b0>,0.33536441923131505,0,0,0,1,0,0,0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,85.106
4.4.1.11,C02659,0.0,5632,CC(C)(C#N)O,<rdkit.Chem.rdchem.Mol object at 0x1ac988bb20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b850>,0.3592777714197448,0,0,0,1,0,0,0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,85.106
1.1.1.85,C08579,0.0,10772,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac988bbc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b8f0>,0.3350417461791792,1,0,0,0,0,0,0,40.0,56.0,3.0,0.0,0.0,0.0,0.0,13.0,584.8850000000003
1.1.1.408,C08579,0.0,10772,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac988bc60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988b990>,0.3926039833642075,1,0,0,0,0,0,0,40.0,56.0,3.0,0.0,0.0,0.0,0.0,13.0,584.8850000000003
3.1.1.82,C08579,0.0,10772,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac988bd00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988ba30>,0.3537996424801658,0,0,1,0,0,0,0,40.0,56.0,3.0,0.0,0.0,0.0,0.0,13.0,584.8850000000003
1.14.19.38,C08579,0.0,10772,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C,<rdkit.Chem.rdchem.Mol object at 0x1ac988bda0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988bad0>,0.3124931266788915,1,0,0,0,0,0,0,40.0,56.0,3.0,0.0,0.0,0.0,0.0,13.0,584.8850000000003
2.1.1.107,C00750,0.0,4012,C(CCNCCCN)CNCCCN,<rdkit.Chem.rdchem.Mol object at 0x1ac988be40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988bb70>,0.3935298785078237,0,1,0,0,0,0,0,10.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,202.34599999999998
1.14.14.84,C00750,0.0,4012,C(CCNCCCN)CNCCCN,<rdkit.Chem.rdchem.Mol object at 0x1ac988bee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988bc10>,0.3607844029965358,1,0,0,0,0,0,0,10.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,202.34599999999998
3.3.2.9,C00750,0.0,4012,C(CCNCCCN)CNCCCN,<rdkit.Chem.rdchem.Mol object at 0x1ac988bf80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988bcb0>,0.2918531685006477,0,0,1,0,0,0,0,10.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,202.34599999999998
6.3.5.5,C00750,0.0,4012,C(CCNCCCN)CNCCCN,<rdkit.Chem.rdchem.Mol object at 0x1ac988be90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c080>,0.40245681584136417,0,0,0,0,0,1,0,10.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,202.34599999999998
2.8.4.4,C00750,0.0,4012,C(CCNCCCN)CNCCCN,<rdkit.Chem.rdchem.Mol object at 0x1ac988bf30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c120>,0.4069572739833499,0,1,0,0,0,0,0,10.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,202.34599999999998
1.1.1.324,C00135,0.0,3435,C1=C(NC=N1)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988bd50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c030>,0.3884289211232516,1,0,0,0,0,0,0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,4.0,155.15699999999998
1.3.99.25,C00135,0.0,3435,C1=C(NC=N1)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988bdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c0d0>,0.33065995666290304,1,0,0,0,0,0,0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,4.0,155.15699999999998
1.3.99.28,C00135,0.0,3435,C1=C(NC=N1)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988c300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c1c0>,0.3721940269082473,1,0,0,0,0,0,0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,4.0,155.15699999999998
1.13.12.5,C00135,0.0,3435,C1=C(NC=N1)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988c3a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c260>,0.35384172432876154,1,0,0,0,0,0,0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,4.0,155.15699999999998
1.1.1.42,C00135,0.0,3435,C1=C(NC=N1)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988c440>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c170>,0.45810688593883203,1,0,0,0,0,0,0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,4.0,155.15699999999998
6.3.5.11,C00135,0.0,3435,C1=C(NC=N1)C[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x1ac988c4e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c210>,0.3526309668331528,0,0,0,0,0,1,0,6.0,9.0,2.0,3.0,0.0,0.0,0.0,4.0,155.15699999999998
2.4.2.57,C11887,0.0,14049,CC(C)C1=CC2=CC[C@H]3[C@](CCC[C@@]3([C@H]2CC1)C)(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x1ac988c580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c2b0>,0.3873283207830864,0,1,0,0,0,0,0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,6.0,286.4589999999999
1.14.14.71,C11887,0.0,14049,CC(C)C1=CC2=CC[C@H]3[C@](CCC[C@@]3([C@H]2CC1)C)(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x1ac988c620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c350>,0.4232581642137161,1,0,0,0,0,0,0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,6.0,286.4589999999999
2.7.1.178,C11887,0.0,14049,CC(C)C1=CC2=CC[C@H]3[C@](CCC[C@@]3([C@H]2CC1)C)(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x1ac988c6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c3f0>,0.27698157196674306,0,1,0,0,0,0,0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,6.0,286.4589999999999
1.1.3.47,C11887,0.0,14049,CC(C)C1=CC2=CC[C@H]3[C@](CCC[C@@]3([C@H]2CC1)C)(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x1ac988c760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c490>,0.40202176627434844,1,0,0,0,0,0,0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,6.0,286.4589999999999
2.1.5.1,C11887,0.0,14049,CC(C)C1=CC2=CC[C@H]3[C@](CCC[C@@]3([C@H]2CC1)C)(C)C=O,<rdkit.Chem.rdchem.Mol object at 0x1ac988c800>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1ac988c530>,0.3731718123940999,0,1,0,0,0,0,0,20.0,30.0,1.0,0.0,0.0,0.0,0.0,6.0,286.4589999999999
